,"30% Minimum System Storage (GL), 40% Total Cost ($ million), 30% Total Spill Volume (GL) Distance","60% Minimum System Storage (GL), 30% Total Cost ($ million), 10% Total Spill Volume (GL) Distance","20% Minimum System Storage (GL), 50% Total Cost ($ million), 30% Total Spill Volume (GL) Distance","33% Minimum System Storage (GL), 33% Total Cost ($ million), 33% Total Spill Volume (GL) Distance"
206,1.10546485839751,0.6997994820587268,1.2122186559560724,1.0652323896079952
207,0.4085693073414713,0.5665655022899955,0.3514032434908009,0.42208993052285554
208,0.6856959555995222,0.9617720072621379,0.5838062421824866,0.7025019945967892
209,1.0152340440733767,0.6627066103860484,1.1126423932948133,0.9766144932372454
210,0.37569601089397686,0.37421480101551197,0.3741916655055493,0.3741848934740458
211,0.29149222119660073,0.40994883487830897,0.2280939669548064,0.3196645572449703
212,0.5773133982595473,0.6509449542841388,0.5873672534204046,0.5475337251814328
213,0.8438300583118081,0.5713705455494447,0.9140693560813413,0.8196782679450823
214,1.0303467098069505,0.6689570605831141,1.1303665422859286,0.9905116250058978
215,0.5311193497980708,0.642774942833116,0.515706140313067,0.5166095016413599
216,0.5078624278942442,0.6383965758183816,0.47799204770222614,0.5022263113018681
217,0.42858974231870794,0.4026094968274002,0.44142868411084674,0.4186088686754092
218,0.2864873950491076,0.3536616284664744,0.2532125193800235,0.3000160484559674
219,0.6772740102601319,0.990015677878443,0.550674387033219,0.7056247918742262
220,0.6942702343179245,0.6800005374856546,0.7449952487337429,0.6431191546201165
221,0.4060705937727785,0.5622445245976956,0.34925856638400316,0.4197168292108912
222,0.4409534632017894,0.4241119477177028,0.466529642203101,0.41819691846627405
223,0.6855277943551795,0.9429468367084433,0.5984832548439605,0.6946380669471061
224,0.730857127374924,0.5382110573802183,0.7943447985908303,0.7011633679075409
225,1.1686158417825632,0.720518376842254,1.2755288601212564,1.133877237523938
226,1.0826825719983448,0.6816346452802766,1.1794498173711034,1.0513159962577145
227,0.3349883020402523,0.34089843958487,0.318231962509025,0.34531961699193925
228,0.3058099782211236,0.3442065372453742,0.27597917832924657,0.32142195333613655
229,1.0315526720762693,0.6853186004141361,1.1512305697097063,0.9706877941947334
230,0.824893566859338,0.558778766991372,0.9011266344323935,0.794764010319247
231,0.2826873663500355,0.35889597876442525,0.2561574394334728,0.28914208609193554
232,0.7486698251576278,0.5385005119528039,0.8118257666354858,0.7219820104418846
233,0.6973556883855091,0.9873032239269462,0.5878738380742241,0.7166791468459428
234,0.8514024165837698,0.5677078039043615,0.9207119455430035,0.8298282201095339
235,0.693774973314302,0.9382820763246988,0.6133505666082197,0.7001115288574764
236,0.5874621459941525,0.4510184765701762,0.6257198610025444,0.5726756962040349
237,0.5135393023857511,0.42737043719931056,0.5466567046499161,0.49561776568338134
238,0.8015257690562889,0.5547491648114716,0.8772310573547327,0.7690044653231303
239,0.4972033819630609,0.4264381938199524,0.5182041101831876,0.4871626145099701
240,1.0105307865199158,0.6763419824905326,1.1297627032447013,0.9484646213087301
241,0.8032331629802889,0.9274937528309004,0.8009797107662661,0.7667787169240907
242,0.4258684512072729,0.6011320178954405,0.3663671792048375,0.43747748685281856
243,1.1147917585119134,0.7037828871159824,1.2213106489551335,1.0754556954399064
244,0.5548447857240131,0.6499481171936732,0.5503460882219259,0.5338190005215391
245,0.9796867945616429,0.6589842175519028,1.0835410347972891,0.9304363955239715
246,0.3446674043618926,0.3400016863002362,0.3255444342471963,0.35862987154358617
247,0.42103859138920885,0.6416470860726806,0.3344956557475923,0.44523441172618267
248,0.6000232532731258,0.6577517143764489,0.6163731803858703,0.5673997334767854
249,0.49227097095392935,0.41939687451369395,0.512739766654197,0.4831399029422855
250,0.28456558231200474,0.32853773059785923,0.2567414749303829,0.2978612037090295
251,0.45308231931081155,0.6849785596231358,0.3620635474017724,0.47771527912085476
252,0.8711326574118936,0.5798516785737637,0.9535660789305505,0.8388115139537817
253,0.715057280290972,0.9732964381166394,0.6315040408731765,0.7201677549063115
254,0.30756618096285954,0.3365427953107575,0.2979613760414883,0.30831041151036376
255,0.7456695320070299,0.531948247240881,0.8030855444966148,0.7246877593480594
256,1.009789082162258,0.6614119332134605,1.1075705951550021,0.970242402070769
