"","X.TwoWayPipelines.NPI2.NPI2Threshold","X.TwoWayPipelines.NPI2.NPI2FlowThreshold","X.TwoWayPipelines.NPI.NPIThreshold","X.TwoWayPipelines.NPI.NPIFlowThreshold","X.TwoWayPipelines.BrisbanetoNthPineInterconnector.BrisbanetoNthPineThreshold","X.TwoWayPipelines.BrisbanetoNthPineInterconnector.BrisbanetoNthPineFlowThreshold","X.TwoWayPipelines.MaroochytoBaroonInterconnector.MaroochytoBaroonThreshold","X.TwoWayPipelines.EwenMaddocktoBaroonInterconnector.EwenMaddocktoBaroonThreshold","X.TwoWayPipelines.EPI.EPIThreshold","X.TwoWayPipelines.EPI.EPIFlowThreshold","X.TwoWayPipelines.SPI.SPIThreshold","X.TwoWayPipelines.SPI.SPIFlowThreshold","X.WCRWS.PRWThreshold","X.TugunDesalination.TugunDesalOneThirdThreshold","X.TugunDesalination.TugunDesalTwoThirdsThreshold","X.TugunDesalination.TugunDesalFullThreshold","X.SpillVolumes.TotalSpillVolume","X.MinimumSystemStorageNegation","X.Costs.TotalCost","X.Costs.SwitchingCost","X.Costs.PumpingCost","X.Costs.TugunDesalCost","X.Costs.TreatmentCost","X.Costs.PRWCost","X.TugunDesalination.TugunDesalProductionTotal","X.WCRWS.PRWInflow","X.TwoWayPipelines.TwoWayPipelineFlows","X.SwitchCounts.TotalSwitchCount","X.SwitchCounts.BrisbanetoNthPineSwitchCount","X.SwitchCounts.EPISwitchCount","X.SwitchCounts.EwentoBaroonSwitchCount","X.SwitchCounts.MaroochytoBaroonSwitchCount","X.SwitchCounts.NPI2SwitchCount","X.SwitchCounts.NPISwitchCount","X.SwitchCounts.SPISwitchCount","X.EnvironmentalFlows.EnvFlowDeficit","X.Reliability.TotalVolumetricReliability"
"916",0.794344633,0.8420083704,0.9999293764,0.996979406,0.1269050385,0.0040331194,0.8440406321,0.9887895104,0.1694134998,0.8712919697,0.9953181926,0.0340251698,0.9991980048,0.5814705646,0.9371866246,0.2518821812,450803.484510716,416537.802971582,5454452098.51297,200000,30077552.1341358,261044588.909989,4511092528.34887,652037429.11997,370405.000000014,232,189.897,5,0,0,1,1,3,0,0,36269.6119327565,0.9161514322
"917",0.910071959,0.9619935755,0.9931481254,0.9982848795,0.5496770621,0.3362057278,0.9432384922,0.9343466853,0.0556104648,0.3279962876,0.7259111382,0.8633147952,0.9953897205,0.0054205697,0.0532157211,0.2987910351,308453.228923341,276394.32625685,5453280567.66834,120000,51209448.7332292,240565511.398791,4509348178.41635,652037429.11997,349223.419999998,232,349.897,3,0,0,1,1,1,0,0,36387.8971981436,0.9416850685
"919",0.9621486217,0.9763508303,0.8636217001,0.9985197079,0.2031514463,0.775386029,0.9647217835,0.8694709862,0.2111392032,0.7842551399,0.4361672797,0.7919400183,0.2711128554,0.0089939146,0.1247324155,0.2537487056,302863.51950109,241732.430835305,5429144935.03952,120000,51774190.6476463,215467478.057992,4509745837.21391,652037429.11997,314132.699999998,232,349.897,3,0,0,1,1,1,0,0,36369.313099417,0.9379958506
"920",0.915812853,0.8968224329,0.9837211077,0.9949365415,0.2871674468,0.0283941911,0.8356463508,0.8504928583,0.3223322739,0.9471642708,0.2803971524,0.0030001202,0.9664478266,0.7303587974,0.9415126669,0.6197250151,532228.351262167,439225.347891123,5518999585.34914,200000,25451616.1808308,338189479.320011,4503121060.72833,652037429.11997,485716,232,189.897,5,0,0,1,3,1,0,0,36345.4338126411,0.9142870523
"921",0.9321692503,0.9959510057,0.8309601898,0.9854820413,0.4627172955,0.0015698503,0.8885534681,0.9515843324,0.7128795224,0.8098547213,0.1777045637,0.0215103815,0.8506195595,0.3933835531,0.5744621099,0.007062258,452940.6540536,410117.70671204,5414886628.32141,160000,26990349.7087519,224604930.933593,4511093918.55909,652037429.11997,316383.060000014,232,211.898,4,0,0,1,1,1,1,0,37033.153101534,0.9123191631
"922",0.7992841693,0.9457560961,0.998821957,0.9999297101,0.9060597884,0.0679563107,0.8927608863,0.8327873316,0.2331218852,0.9211826664,0.043812459,0.0237407602,0.9543667391,0.1269625744,0.7426771319,0.563336418,499859.284213059,434497.514096746,5520114838.65014,280000,27422826.7580672,334438119.94321,4505936462.82889,652037429.11997,480108.72,232,349.897,7,0,0,3,1,3,0,0,36394.1549468176,0.9367665062
"923",0.750965662,0.8963887978,0.9405283897,0.9927002971,0.630996553,0.6245856667,0.8300834822,0.9787313213,0.1833433077,0.69665731,0.6138858092,0.6266076314,0.3976139549,0.0848094939,0.0971959173,0.0015352776,304346.056603174,141720.569822802,5257767825.68959,200000,51722810.6873332,30484574.5175997,4523323011.36469,652037429.11997,54120.360000001,232,349.897,5,0,0,1,1,3,0,0,36471.5844564502,0.9376087409
"925",0.9139561678,0.7729228477,0.9751281292,0.9999907278,0.0026763376,0.0376738629,0.9824098599,0.7802464854,0.4497620257,0.977306837,0.4953100557,0.0529757842,0.9786046532,0.5561762804,0.2625133829,0.032505046,346587.055066831,385769.11259986,5372202172.0081,200000,33876272.8003055,164656540.087197,4521431930.00063,652037429.11997,228523.260000008,232,349.897,5,0,0,3,1,1,0,0,36433.7047688124,0.9379527498
"926",0.8337829769,0.9616608947,0.9192507473,0.975938178,0.9440703639,0.0456455593,0.8281139,0.8946666864,0.0279634137,0.8045319841,0.5643444936,0.1306517144,0.9667294866,0.2002350835,0.9386279683,0.1020291267,343989.233491417,389298.907112841,5439768726.04567,440000,40949230.0272266,227705895.093592,4518636171.80489,652037429.11997,320572.560000015,232,349.897,11,0,0,1,7,3,0,0,36278.2362156277,0.9463848799
"927",0.8331813993,0.8443403797,0.9276636612,0.9983463993,0.2817610668,0.0006336361,0.9895626728,0.9508022659,0.2484380276,0.5646812297,0.972943203,0.0610259282,0.8105867019,0.6508140206,0.9437643782,0.0951494577,400053.162191571,408811.518093128,5429691527.16139,200000,34038351.1339097,227705895.093592,4515709851.81392,652037429.11997,320572.560000015,232,189.897,5,0,0,1,1,3,0,0,36332.4849267862,0.9245311956
"930",0.8402504225,0.3124655087,0.960436828,0.9972366809,0.2829332361,0.0045023557,0.8799188962,0.9637800595,0.1951656319,0.6644150658,0.3915059356,0.0173728726,0.7619835647,0.4232973085,0.8731130923,0.3724681574,518080.421709086,429101.244144167,5493557463.11702,200000,24869124.6828816,312777044.832002,4503673864.48217,652037429.11997,447731.200000004,232,189.897,5,0,0,1,1,3,0,0,36325.1913123826,0.9028699656
"931",0.8837972604,0.9519933879,0.8422887645,0.9999961853,0.7828172704,0.0006972295,0.9987604275,0.8059572215,0.5121333934,0.925660609,0.3774651818,0.0037997524,0.7800062525,0.1158915253,0.6827307922,0.3253735235,508061.116648648,425199.389850001,5486143701.66646,240000,27011158.360792,301886001.479998,4504969112.7057,652037429.11997,431452.000000008,232,211.898,6,0,0,3,1,1,1,0,36893.4075131262,0.9118485007
"932",0.7192189787,0.9209210465,0.8154162554,0.8547499122,0.6339704053,0.3833580318,0.9935841214,0.9800833705,0.2256818575,0.4224050613,0.725749069,0.8849711686,0.7128575965,0.1618828998,0.256339448,0.3662070058,307826.856714,281890.750979765,5488820808.54463,200000,51233089.702452,278766194.498394,4506584095.22382,652037429.11997,402633.56,232,349.897,5,0,0,1,1,3,0,0,36803.876714939,0.9409316575
"933",0.8886309294,0.648777694,0.9992254002,0.9748833706,0.2273224939,0.0120505505,0.9170811733,0.9370511912,0.7882652954,0.963813581,0.400189527,0.1101156454,0.8375555895,0.1256376664,0.598813737,0.175817063,363751.756762244,403672.373521491,5436037884.64238,120000,38683731.6495139,227705895.093592,4517490828.7793,652037429.11997,320572.560000015,232,189.897,3,0,0,1,1,1,0,0,36275.358672241,0.93184163
"934",0.9547341565,0.97200938,0.8542272122,0.9934809393,0.470358193,0.3826645452,0.9995928601,0.9953875088,0.5787331138,0.538781938,0.760725073,0.8731961387,0.6070188609,0.1418956263,0.1851226168,0.1256906355,306614.91619283,207320.460581046,5341753770.32185,120000,51644222.0340249,120073480.4388,4517878638.72906,652037429.11997,177461.900000001,232,349.897,3,0,0,1,1,1,0,0,36398.9739779488,0.9411278975
"935",0.7760971001,0.9802189397,0.9484389269,0.9987258486,0.5275069087,0.0058545826,0.8347782463,0.7911280107,0.2359338501,0.9225227284,0.4789077676,0.0701726426,0.8356952907,0.0842234865,0.2266968893,0.7275494188,467830.316917109,437994.933265306,5532949147.84872,280000,34981829.0426678,338189479.320011,4507460410.36607,652037429.11997,485716,232,189.897,7,0,0,3,1,3,0,0,36360.8223608985,0.9255263001
"937",0.9630969822,0.720784189,0.8349492642,0.9670850594,0.0533081493,0.441906868,0.8012629982,0.7626879379,0.2716913276,0.604130441,0.5801472942,0.7168019791,0.3802628309,0.0208468192,0.0867013861,0.0009581836,305111.833749269,139156.43194123,5252919332.60759,440000,52083417.8749114,21801874.8696,4526556610.74311,652037429.11997,42389.7599999995,232,349.897,11,4,0,3,3,1,0,0,36442.2960990722,0.9388004887
"938",0.6266312786,0.9878128592,0.9963372251,0.9937210116,0.695210911,0.0365621289,0.5903466696,0.6238228488,0.1493026653,0.7801268127,0.565710881,0.0068635275,0.6600321613,0.525557951,0.1560303253,0.5876086208,520143.883515924,436306.029737297,5520616057.04465,280000,25898265.1663922,338189479.320011,4504210883.43828,652037429.11997,485716,232,349.897,7,0,0,3,1,3,0,0,36002.1915199051,0.923324588
"939",0.817713617,0.5253436268,0.9967355422,0.4705707724,0.6033848633,0.0203397977,0.9996506276,0.9358184381,0.4100634284,0.4937428781,0.4551645973,0.9256361723,0.3603491081,0.5175526258,0.004568322,0.0421305771,316931.739360147,302415.254988908,5337094761.57251,200000,46480566.4938285,110253764.056793,4528123001.90192,652037429.11997,148954.680000004,232,144.897,5,0,0,1,1,3,0,0,38756.3606636996,0.9473962123
"942",0.9103519749,0.939164865,0.996016762,0.9999983987,0.4702511947,0.0119231974,0.9212317191,0.7802464854,0.059062904,0.9495859124,0.5038785153,0.0040652262,0.7168033556,0.5503512737,0.0873835633,0.1016172113,381259.099214563,378623.033681325,5308784019.2792,200000,24948487.3656383,112973346.141593,4518624756.65199,652037429.11997,152306.280000005,232,189.897,5,0,0,3,1,1,0,0,36319.0411577475,0.9029497586
"944",0.9062084419,0.9904648619,0.9918193704,0.7076002395,0.0243482769,0.0108858172,0.942906187,0.924644913,0.1558220845,0.6368665708,0.8662917015,0.0021860863,0.0061455088,0.1698148596,0.029486489,0.0269440527,332698.95905996,331424.643845999,5185305809.07037,120000,23539920.7915354,5938365.51840005,4503670093.64046,652037429.11997,20396.8800000012,0,135.172,3,0,0,1,1,1,0,0,39175.0290042905,0.8285746845
"945",0.7507554368,0.9479300059,0.9984599594,0.9993178455,0.3479959923,0.0031814579,0.9469343042,0.6768184425,0.7064042558,0.7954328776,0.6098134096,0.0509999945,0.858905568,0.4703718159,0.0493567641,0.7264613519,485822.782778135,438843.367695843,5529945171.42931,280000,32921185.7764099,338189479.320011,4506517077.21292,652037429.11997,485716,232,189.897,7,0,0,3,1,3,0,0,36376.0748497149,0.9218662087
"946",0.9630969822,0.720784189,0.8215819516,0.9228218334,0.0533081493,0.441906868,0.9821798673,0.7626879379,0.2994217837,0.7734909661,0.7175678064,0.6122368007,0.3802628309,0.002222228,0.1225457669,0.0011876355,304988.120590666,162132.049648823,5284483497.95839,360000,52023846.4611675,55788442.0631985,4524273780.31406,652037429.11997,88306.6799999992,232,349.897,9,4,0,3,1,1,0,0,36386.5025402026,0.9390101081
"947",0.9068883033,0.9150680552,0.9898620769,0.9786854228,0.2636194079,0.348003704,0.8856312437,0.8900023969,0.6038704144,0.5239105339,0.864183331,0.6310697328,0.6669720512,0.3646126838,0.1090197647,0.1836989993,307332.691381897,244534.184242534,5405568877.06078,120000,51581320.7740613,188458913.017193,4513371214.14956,652037429.11997,268428.580000005,232,349.897,3,0,0,1,1,1,0,0,36527.6381821059,0.9416887083
"948",0.8448376311,0.92554109,0.9939844359,0.8981439439,0.721722058,0.0300573417,0.9951891604,0.981701674,0.5134779236,0.9413445829,0.6091167063,0.0606369092,0.5436146315,0.31448783,0.499109751,0.0010527195,379007.80533775,392081.868122216,5412032020.50833,200000,33934600.7721443,207487608.770395,4518372381.84583,652037429.11997,293257.020000007,232,189.897,5,0,0,1,1,3,0,0,37249.4234046935,0.9346633684
"949",0.9410987141,0.7314712633,0.9982572897,0.4449578446,0.1549752985,0.014759885,0.7752221696,0.8849454308,0.6921428498,0.9701364139,0.0415085203,0.3633109005,0.6442224977,0.1388164177,0.0259050715,0.2167244523,320105.494093996,321760.615436692,5359828037.29872,200000,44595724.0199154,137774301.319194,4525220582.83964,652037429.11997,205506.280000003,232,144.897,5,0,0,1,3,1,0,0,38568.2545244821,0.9484558431
"950",0.7166032218,0.9209210465,0.9808415507,0.9056286525,0.0673454464,0.404878522,0.9935841214,0.9827444402,0.3725343555,0.5395457333,0.4848326488,0.8849711686,0.566311426,0.1618828998,0.1775489705,0.0188202264,307084.160430829,193005.603402799,5324562706.86046,200000,51407400.3696621,101434634.498403,4519483242.87242,652037429.11997,149976.120000001,232,349.897,5,0,0,1,1,3,0,0,36448.5648004648,0.9404245619
"951",0.8570965739,0.8771820567,0.9894458299,0.9972989242,0.3134577431,0.0085382876,0.8871520592,0.6229268173,0.2997171259,0.8674479343,0.6393729293,0.0411321421,0.8582552368,0.087247808,0.5803882043,0.3169260518,469304.979883166,422902.720825163,5491908045.65242,120000,31464015.277317,299889310.198798,4508397291.05634,652037429.11997,428467.480000009,232,189.897,3,0,0,1,1,1,0,0,36329.80667121,0.9189593186
"952",0.9659674835,0.6842384685,0.9814328741,0.4788391059,0.3500088156,0.000195897,0.866938468,0.7960065719,0.3646208389,0.5635695914,0.7899552433,0.7912377817,0.754418999,0.2536558218,0.1023979576,0.0311491854,315840.416138562,288023.32690626,5302189652.11898,280000,46494021.5542251,73021390.2767975,4530356811.16798,652037429.11997,103069.679999998,232,144.897,7,0,0,3,3,1,0,0,38873.0565707066,0.9483497546
"953",0.9993451629,0.8928935788,0.9945791953,0.4358924255,0.6582252756,0.0177533814,0.9960918802,0.9252681496,0.2608863042,0.5965321306,0.7295839814,0.83020569,0.6860304441,0.5315240901,0.0490548189,0.146277656,315442.746624316,304970.648793325,5340158361.95444,120000,46520220.5314366,113562622.538393,4527918089.76464,652037429.11997,153827.800000006,232,144.897,3,0,0,1,1,1,0,0,39615.2828442267,0.9486544275
"956",0.863901586,0.8421278359,0.9923225397,0.9886996721,0.6633123188,0.0367191227,0.9303050045,0.9970130946,0.54190441,0.6135568108,0.4078126489,0.1973738101,0.7311505074,0.2016440193,0.4720853952,0.4910707714,362185.4989308,404210.344366437,5516594722.08065,120000,44668114.9455882,306816937.644002,4512952240.37109,652037429.11997,441852.6,232,349.897,3,0,0,1,1,1,0,0,36333.1644717313,0.9434961098
"960",0.9050454252,0.9702973472,0.9439739783,0.9998199498,0.9986547293,0.0234603315,0.787990141,0.8645122375,0.0894395025,0.8583651561,0.2716983866,0.0133963869,0.5943691453,0.5852578488,0.1783399703,0.2429686721,415770.362256843,394322.993008014,5361668298.56212,200000,25081529.0627131,169401975.884392,4514947364.49505,652037429.11997,234604.020000017,232,189.897,5,0,0,1,3,1,0,0,36342.952719757,0.9060614027
"962",0.9669449282,0.7966298272,0.9739800721,0.9994888063,0.9673105223,0.0384739112,0.9427335061,0.976455954,0.3091952698,0.9042417724,0.1814050319,0.0073142939,0.8012967599,0.9120080153,0.9619941888,0.258129636,461876.11938699,417165.005840965,5456374905.86769,120000,26071655.5270363,268305284.47799,4509840536.74269,652037429.11997,381257.800000011,232,349.897,3,0,0,1,1,1,0,0,36480.7877962097,0.9257536278
"963",0.9629369864,0.8747624781,0.9844863992,0.9999861333,0.2118137802,0.0047747406,0.961560966,0.985502417,0.0076202624,0.7189948479,0.0474604913,0.0073904648,0.6429066171,0.3473512841,0.8241735277,0.0347837416,458188.174693489,410987.130143649,5414988125.82601,120000,24960630.2899868,227705895.093592,4510164171.32246,652037429.11997,320572.560000015,232,189.897,3,0,0,1,1,1,0,0,36321.9318391213,0.9032362371
"964",0.7958339261,0.7193581973,0.8836353161,0.9993011453,0.8885331658,0.3993645818,0.9832732653,0.6652616168,0.3918698517,0.675425648,0.848170133,0.0285700491,0.5918450224,0.0596980879,0.1167561046,0.0074441821,321441.08700813,253086.048512787,5207299223.86065,280000,29593878.5121914,1211472.84720004,4524176443.38129,652037429.11997,14571.4799999993,232,349.897,7,0,0,3,1,3,0,0,36448.0693608813,0.9329521283
"965",0.9712255785,0.678177217,0.8265739795,0.9225909321,0.0533081493,0.4957395626,0.9228100424,0.9686848098,0.2654784155,0.604130441,0.7646098592,0.8204230414,0.4624571319,0.0014481167,0.1163292733,0.0766530338,303260.190251726,160674.614378173,5282818164.51837,280000,52050905.2316387,53794710.4043984,4524655119.76236,652037429.11997,86021.7400000003,232,349.897,7,4,0,1,1,1,0,0,36477.2872173411,0.9397060342
"966",0.8960775034,0.9912185438,0.9167857155,0.0194357124,0.2597282777,0.0095621755,0.7574510503,0.1587049836,0.1350538813,0.941840184,0.924717431,5.17e-07,0.0033521509,0.1313687619,0.172927878,0.1729465036,340139.481008841,338123.036739374,5193732176.20827,280000,23072829.3231278,17082288.0479981,4501259629.71717,652037429.11997,36761.1999999996,0,135.172,7,0,0,3,3,1,0,0,37048.3262585077,0.8270599746
"968",0.870419565,0.9372096246,0.9194127858,0.9576256885,0.8764948507,0.0043866955,0.8304744046,0.9419989284,0.4709073547,0.8958929892,0.4885486694,0.0042538362,0.9633706296,0.1393905569,0.0946140505,0.1668664037,355609.951556332,352646.56885372,5205013331.12079,200000,24783800.7855472,1949650.29840005,4526042450.91687,652037429.11997,15603.5599999993,232,189.897,5,0,0,1,3,1,0,0,36329.1136920735,0.9046666206
"969",0.8908183241,0.9545858941,0.9892599588,0.9993289112,0.2303969303,0.7287079899,0.8334311675,0.5618218859,0.3911382033,0.5441347647,0.9907949416,0.6310697328,0.6862917449,0.0795437074,0.0950736308,0.1158802733,306777.62632387,170767.717547113,5296377248.75902,120000,51716552.3648559,72814685.6135979,4519688581.6606,652037429.11997,114683.239999998,232,349.897,3,0,0,1,1,1,0,0,36542.9752098076,0.9372709337
"971",0.9938065744,0.9138292237,0.9951898776,0.9981914603,0.4817256882,0.6920149005,0.8663954298,0.9479309595,0.0935732293,0.803400703,0.6154538567,0.5280214847,0.6130912566,0.3132232916,0.0242880431,0.0019475367,302788.321478948,180008.297251654,5315861608.82731,120000,51767453.7316984,92446976.5967947,4519489749.37885,652037429.11997,127009.679999998,232,349.897,3,0,0,1,1,1,0,0,36369.4387884843,0.9381867471
"972",0.9367283287,0.8001885203,0.9869469112,0.938561074,0.1635107538,0.0547624739,0.9810601316,0.9959170337,0.7997523357,0.79609329,0.804812627,0.1096680729,0.5665944616,0.21390604,0.5450066605,0.1221142028,330774.074647124,381538.406602021,5423806210.50297,120000,39809976.3229917,213069344.258394,4518769460.80162,652037429.11997,300798.120000009,232,349.897,3,0,0,1,1,1,0,0,36757.9932422389,0.9470985839
"973",0.7894934552,0.9617699505,0.995759651,0.9969540217,0.1553925505,0.0634974794,0.7811027108,0.8466731864,0.2830741858,0.3322026149,0.1470853673,0.0328332667,0.5042774462,0.5698354408,0.3204688368,0.5676071495,495482.969822864,434153.488423466,5517945103.15884,280000,28256122.6276895,330338246.674808,4507033304.73637,652037429.11997,474663.7,232,349.897,7,0,0,1,3,3,0,0,36352.7931693169,0.9384284457
"975",0.8930425735,0.9829237279,0.6298863902,0.9784317527,0.2038032142,0.775386029,0.9909561627,0.9983617828,0.3943194342,0.8294492544,0.4796434503,0.8641653007,0.2987999576,0.0089939146,0.1309774109,0.2739472918,302960.642405576,249332.100401767,5443367450.35554,120000,51704303.7748669,230784660.170391,4508721057.29031,652037429.11997,335548.359999998,232,349.897,3,0,0,1,1,1,0,0,36392.7690696633,0.9381531616
"976",0.9088403879,0.5284399578,0.9822351384,0.5794216545,0.7420486085,0.0301893963,0.9988598197,0.9773918779,0.2034063736,0.4413804176,0.4681004296,0.8905427755,0.396292817,0.1289065066,0.0854246648,0.0447567623,314017.156335643,266254.388871119,5239895813.56458,120000,46759693.9486559,5485101.83760004,4535493588.65836,652037429.11997,19838.2799999993,232,144.897,3,0,0,1,1,1,0,0,39225.4229429324,0.9534996543
"977",0.8147216298,0.8906361196,0.9380815425,0.9979328165,0.0271436596,0.0723035179,0.9988500559,0.9518855571,0.4531341974,0.7193401673,0.7584633758,0.0031051547,0.5693162307,0.2227046846,0.5014639932,0.0556536687,413506.436083349,396887.61403586,5401761659.73138,200000,26785076.7481904,207735685.903195,4515003467.96003,652037429.11997,293592.180000007,232,349.897,5,0,0,1,1,3,0,0,36349.8347899217,0.9357486141
"978",0.8833755819,0.8165496966,0.9485821324,0.9991674348,0.3949854267,0.0003464202,0.9459330483,0.8916542142,0.4432280504,0.7758256832,0.5232400705,0.009173464,0.7756735824,0.1118185134,0.6235631435,0.2048275627,460032.57725937,412298.259629293,5417108091.74608,120000,24955170.0744537,230005115.356791,4509990377.19487,652037429.11997,324009.280000017,232,189.897,3,0,0,1,1,1,0,0,36357.0717738201,0.9032102158
"979",0.6644500629,0.8652140816,0.852355464,0.9935533329,0.1270307197,0.6782483492,0.9055552315,0.8360870846,0.3187951308,0.8996507926,0.755952175,0.5682180072,0.3895462396,0.0303397136,0.1620666047,0.2956558027,305015.092097621,255850.748293256,5459091269.564,200000,51702649.2150813,247578197.185191,4507572994.04376,652037429.11997,359028.179999999,232,349.897,5,0,0,1,1,3,0,0,36321.9780248274,0.9372004391
"980",0.910071959,0.9619935755,0.9931481254,0.9996425342,0.6004387671,0.3696804961,0.8154353514,0.9275390346,0.0774801378,0.3519627577,0.5471710246,0.8895560672,0.9902346261,0.031399196,0.0532157211,0.2992070503,308200.782715032,274174.532657476,5454780021.56886,200000,51273190.1992052,242226410.663991,4509042991.5857,652037429.11997,351545.599999999,232,349.897,5,0,0,1,3,1,0,0,36377.2875490321,0.9411225388
"981",0.82526527,0.9622218484,0.9961529095,0.9986993219,0.1147125856,0.6923435723,0.5399970796,0.9303140342,0.0002180753,0.3519627577,0.3587241738,0.8432047892,0.9982506181,0.0807167363,0.1372033245,0.3317463688,305998.235448033,262947.391271182,5477106508.18635,120000,51321117.438354,267508988.367591,4506118973.26044,652037429.11997,386894.34,232,349.897,3,0,0,1,1,1,0,0,36552.5621885774,0.9376593459
