NPI2 Threshold,NPI2 Flow Threshold,NPI Threshold,NPI Flow Threshold,Brisbane to Nth Pine Threshold,Brisbane to Nth Pine Flow Threshold,Maroochy to Baroon Threshold,Ewen Maddock to Baroon Threshold,EPI Threshold,EPI Flow Threshold,SPI Threshold,SPI Flow Threshold,PRW Threshold,Desalination 1/3 Production Threshold,Desalination 2/3 Production Threshold,Desalination Full Production Threshold,Total Spill Volume (GL),Minimum System Storage (GL),Total Cost ($ million),Switching Cost ($ million),Pumping Cost ($ million),Desalination Cost ($ million),Treatment Cost ($ million),PRW Cost ($ million),Desalination Total Production Volume (GL),PRW Inflow (GL),Two Way Pipeline Flow (GL),Total Switch Count,Brisbane to Nth Pine Switch Count,EPI Switch Count,Ewen to Baroon Switch Count,Maroochy to Baroon Switch Count,NPI2 Switch Count,NPI Switch Count,SPI Switch Count,Environmental Flow Deficit,Total Volumetric Reliability
0.9878844527,0.9457869004,0.8714304324,0.883543818,0.4577596177,0.0455702626,0.9983707366,0.8923080171,0.3301799999,0.1919856274,0.7920410374,0.0199942187,0.3652724946,0.0550970458,0.0313759026,0.0975445464,328.420130879,338.636586784,5207.51551274,0.12,25.121017915,1.2114728472,4529.02559286,652.03742912,14.57148,0.232,0.349897,3,0,0,1,1,1,0,0,37943.3015031,0.9316171438
0.9807551118,0.9781330665,0.9589201799,0.8559368634,0.3845068601,0.8638983271,0.8448326297,0.9436331585,0.4820893392,0.610598706,0.8485636406,0.3668201169,0.5482525757,0.1011330863,0.1380174689,0.0863729,309.106544306,177.309086657,5290.17201793,0.28,49.535852605,67.5267012672,4520.79203494,652.03742912,104.42628,0.232,0.349897,7,0,0,1,5,1,0,0,36807.6705499,0.9384526274
0.9133563362,0.5705606581,0.8314193058,0.9916832153,0.4973081256,0.4618892293,0.8946411454,0.8660977154,0.4422033502,0.6554414234,0.7223359444,0.01582348,0.968805434,0.1357365487,0.1386724462,0.0380971619,315.025427022,247.17910445,5213.43246122,0.12,28.3508198406,11.0105195928,4521.91369266,652.03742912,27.8103,0.232,0.349897,3,0,0,1,1,1,0,0,36428.7934467,0.927199368
0.8709195995,0.3602355095,0.9167056355,0.923217296,0.2619399683,0.8270061877,0.909059936,0.8748053266,0.2977488097,0.7981756543,0.9686161193,0.3926888407,0.8110601876,0.197475252,0.2761653417,0.0019340173,308.883933228,229.674876435,5373.34290724,0.12,49.7952124879,156.755835113,4514.63443052,652.03742912,224.7168,0.232,0.349897,3,0,0,1,1,1,0,0,36416.6816062,0.9380304636
0.6677971234,0.7442431999,0.9839050732,0.0449248211,0.6302404704,0.0466592766,0.9446428385,0.9709342354,0.2521589193,0.5556712397,0.6508058061,0.3536753303,0.7880756179,0.0103407455,0.3137805802,0.0119078116,321.466068275,324.220046712,5383.95663652,0.2,45.2951267753,161.717377769,4524.70670285,652.03742912,231.42,0.232,0.304897,5,0,0,1,1,3,0,0,38414.5725249,0.9584046427
0.9426540661,0.991347567,0.9083390365,0.9640059576,0.8295358193,0.050417519,0.860399869,0.7679995115,0.7103115275,0.9300141944,0.709281576,0.1948569766,0.8799743227,0.1123989861,0.7199635553,0.7361971723,369.751177569,417.812165773,5545.11033088,0.2,44.8517929971,338.18947932,4509.83162944,652.03742912,485.716,0.232,0.349897,5,0,0,3,1,1,0,0,36263.3707243,0.9465671095
0.9131116003,0.4326807704,0.7502681354,0.1516254183,0.4923600795,0.0014994257,0.5053888215,0.781038859,0.2546082451,0.0290382839,0.8432693197,9.37856481805e-05,0.0010820053,0.0065959701,0.164072669,0.1529608633,341.221423056,331.25400824,5180.16937664,0.32,19.9243714977,6.6691697688,4501.21840625,652.03742912,21.945,0.0,0.122173,8,0,0,3,3,1,1,0,37209.3253206,0.8269251767
0.8592763742,0.3602355095,0.9324277292,0.9970593768,0.7259465107,0.80642703,0.9779957769,0.9462001202,0.3100782177,0.9514203733,0.6464736017,0.4040742836,0.7240820967,0.1941951874,0.2840603801,0.0048932602,308.423494681,233.612331769,5378.19139591,0.12,50.0400977422,161.841416335,4514.15245271,652.03742912,231.58758,0.232,0.349897,3,0,0,1,1,1,0,0,36374.9551167,0.9377401206
0.9947734566,0.6137919207,0.8985425869,0.99890825,0.0464985001,0.0211563558,0.8950738414,0.9474490701,0.5499189333,0.1976044083,0.6052667732,0.0036938464,0.7431888632,0.993978135,0.3387139121,0.20246237,439.914649494,398.688733873,5388.03343957,0.12,24.1337880811,199.800642031,4511.94158034,652.03742912,279.31064,0.232,0.189897,3,0,0,1,1,1,0,0,36366.7202995,0.9027705895
0.9035566892,0.5770490491,0.9389906799,0.9999969478,0.5844522439,0.0464335417,0.9904620955,0.9974274952,0.5728137665,0.554507721,0.7375941415,0.0345752177,0.7264655962,0.914364507,0.1732187864,0.1524290522,340.17681693,379.834849041,5324.90087433,0.12,29.7169295282,119.448541582,4523.5779741,652.03742912,160.28628,0.232,0.349897,3,0,0,1,1,1,0,0,36408.2632096,0.937109364
0.9708761533,0.7545427836,0.891288859,0.501506054,0.7013502769,0.0066579909,0.8647508301,0.8743145066,0.4680728238,0.1322517456,0.7142875176,0.3522999646,0.6640576152,0.155754526,0.1716620821,0.0934640897,324.587537383,292.995296807,5279.94040356,0.28,42.7442738739,53.9278635672,4530.950837,652.03742912,85.79298,0.232,0.144897,7,0,0,3,3,1,0,0,39181.8510139,0.9476734978
0.977899067,0.58108336,0.7926991774,0.4426617905,0.9214808017,0.0050151857,0.9500435109,0.9044781588,0.0235597282,0.6049006125,0.5328397585,0.3711844821,0.0056929386,0.1242872994,0.0909941791,0.1593816586,318.70414951,281.989228324,5269.95756912,0.12,44.8585890631,61.1883907572,4511.75316018,652.03742912,98.42798,0.0,0.144897,3,0,0,1,1,1,0,0,39349.9614288,0.8767599639
0.9708793631,0.7108147368,0.8979198397,0.9647831184,0.0240215708,0.0325992642,0.7963074691,0.8616890486,0.3283084049,0.838213619,0.9928275591,0.0115422767,0.9484915742,0.7112420899,0.0239523212,0.0355280524,373.37972372,378.830367009,5318.23677916,0.2,25.6427288486,119.448541582,4520.90807961,652.03742912,160.28628,0.232,0.349897,5,0,0,1,3,1,0,0,36243.9981397,0.9221703468
0.9770957562,0.9144942338,0.9927681656,0.9983058944,0.5414482402,0.5003774657,0.8786748328,0.9992158641,0.5364197387,0.5878345015,0.6583282398,0.8507142804,0.9999407773,0.1806537628,0.2032688041,0.0055341077,302.658576321,204.628667408,5343.5956394,0.12,51.7735520736,122.893306486,4516.77135172,652.03742912,178.96746,0.232,0.349897,3,0,0,1,1,1,0,0,36373.0829265,0.9381868956
0.9899855173,0.3772104897,0.7922495432,0.9998842089,0.7869503003,0.4764144572,0.8820063874,0.9351221389,0.5181508574,0.8119932393,0.7136440831,0.7313727719,0.9426021814,0.9353600112,0.4688884083,0.0313162939,309.861716557,251.056803219,5430.66751014,0.12,51.6954344919,216.382152202,4510.43249433,652.03742912,303.80658,0.232,0.349897,3,0,0,1,1,1,0,0,36376.387483,0.9377847244
0.9780989267,0.182879269,0.7760983101,0.9973733287,0.946169041,0.913355015,0.7816682308,0.7126368365,0.2997756068,0.4737361231,0.6450550283,0.3566558361,0.8538366249,0.0168334214,0.2130230216,0.0899919714,312.814449825,218.969656979,5347.45115291,0.28,49.546968604,129.343311938,4516.24344325,652.03742912,187.68162,0.232,0.349897,7,0,0,3,3,1,0,0,36375.9589599,0.9369111413
0.9100124931,0.7571105618,0.891288859,0.501506054,0.7000249385,0.0066579909,0.838949677,0.8743145066,0.4582978589,0.1712297928,0.7142875176,0.4458199824,0.7298643214,0.163147469,0.1716620821,0.0825221496,318.032313777,282.914127089,5289.07284451,0.28,45.2073694279,61.1221004184,4530.42594555,652.03742912,95.51262,0.232,0.144897,7,0,0,3,3,1,0,0,38778.2770139,0.9483362381
0.4946330799,0.9966416625,0.9304490912,0.2558526209,0.4980006987,0.0009653107,0.9994259485,0.9571491718,0.1887971235,0.4479729102,0.6972314297,0.1007487865,0.907156476,0.0015673465,0.014176809,0.2981793112,328.721723325,370.312384349,5428.35978909,0.2,36.6277236788,221.003808942,4518.49082735,652.03742912,321.8733,0.232,0.144897,5,0,0,1,1,3,0,0,36983.8449946,0.9426519058
0.9880556967,0.5966911765,0.9928744107,0.9706197987,0.27633151,0.0176686339,0.9969201008,0.9829723309,0.4891901609,0.8667348591,0.716092811,0.0292472905,0.8208216391,0.5944739503,0.4463423028,0.0088244761,433.250123105,401.961716523,5409.07330437,0.12,28.1286153123,215.255706574,4513.53155336,652.03742912,302.13876,0.232,0.189897,3,0,0,1,1,1,0,0,36308.5179344,0.9128098867
0.8579385694,0.5664220135,0.8345399187,0.9829442598,0.7158481406,0.4108175809,0.9416159483,0.9924565494,0.4422033502,0.7135661917,0.7051037943,0.5844349138,0.8914876464,0.0029985524,0.1078884235,0.242512629,305.995673571,248.841081878,5422.15667896,0.12,51.5768900816,207.347526095,4511.07483367,652.03742912,302.77982,0.232,0.349897,3,0,0,1,1,1,0,0,36420.2098172,0.9397394083
0.9935090703,0.8377172572,0.7027354959,0.8491674128,0.67959103,0.6026689596,0.9596981105,0.9985741328,0.5239981191,0.7933647553,0.4540018782,0.8343312975,0.9607795224,0.0546287237,0.3707177161,0.2470473545,303.21719752,258.222659285,5467.07754148,0.12,51.5000427189,256.294361921,4507.12570772,652.03742912,368.83028,0.232,0.349897,3,0,0,1,1,1,0,0,36933.9081856,0.9382994137
0.8998828747,0.4372114094,0.9435687774,0.5626730085,0.4076954927,0.0108028382,0.9521389372,0.9633245301,0.304835552,0.4436037676,0.4645896425,0.4219395284,0.6020819442,0.3120959407,0.1148175295,0.0710063912,316.777361706,292.349342739,5315.52959827,0.12,46.166308753,87.5258280624,4529.68003233,652.03742912,120.94488,0.232,0.144897,3,0,0,1,1,1,0,0,39006.9078246,0.9482341128
0.9865734096,0.4921186327,0.8113992554,0.9467649317,0.1890051206,0.7588332285,0.9564609615,0.907266743,0.444245623,0.9136618995,0.6777806148,0.3830677911,0.8278989935,0.2133587591,0.1146642464,0.0079231683,308.540191161,185.088555503,5305.89815061,0.12,49.786687594,83.9431942944,4520.01083961,652.03742912,119.8995,0.232,0.349897,3,0,0,1,1,1,0,0,36408.1698341,0.9382415385
0.9191377963,0.8223358345,0.9102313037,0.9319570545,0.3433683093,0.7383200218,0.9516931457,0.9991006992,0.5761058324,0.3451376792,0.6484489744,0.9575104558,0.731770346,0.0057914438,0.1480123155,0.0161176602,303.680505304,178.840439492,5308.84887433,0.12,51.2145938718,85.805775132,4519.67107621,652.03742912,128.86104,0.232,0.349897,3,0,0,1,1,1,0,0,36452.6310354,0.9384055791
0.9997569628,0.7314468072,0.9793576584,0.9644162858,0.5359694285,0.564435997,0.6784269727,0.9963108558,0.5564759062,0.6749876947,0.5018971446,0.3275870483,0.6941506058,0.0844567918,0.2205554336,0.1214662078,311.776210214,227.721911586,5360.08329568,0.2,49.3011045594,143.193152718,4515.35160928,652.03742912,207.7061,0.232,0.349897,5,0,0,1,3,1,0,0,36451.3631055,0.938051946
0.9146619299,0.7780818463,0.9893265882,0.564061669,0.3866235688,0.1769648511,0.9894447324,0.9991285523,0.5005497802,0.7164499692,0.9109422113,0.6512815322,0.9806277332,0.1073480794,0.2385007842,0.0575488849,312.570603993,228.575214163,5360.96129665,0.12,50.5548320159,138.274088719,4519.97494679,652.03742912,199.74738,0.232,0.349897,3,0,0,1,1,1,0,0,39927.9778867,0.9505007752
0.9902341112,0.8054726416,0.989034568,0.8236770987,0.6318668985,0.5280700042,0.9174081064,0.9783738646,0.4376488552,0.9359703749,0.4557958705,0.9106906817,0.8537595202,0.2367201936,0.36800144,0.2414721978,303.341917375,257.058689563,5465.75832744,0.12,51.4591855478,254.887593736,4507.25411903,652.03742912,366.81666,0.232,0.349897,3,0,0,1,1,1,0,0,37021.8406607,0.9383419397
0.7974520825,0.4388615057,0.8937291221,0.9973446034,0.8265090634,0.0127045545,0.7919131694,0.9792132122,0.5188842782,0.8727671778,0.5699679496,0.0378298117,0.8485449071,0.6961087419,0.556475943,0.6150628998,501.156491939,438.224038191,5527.05284257,0.28,30.8720409081,338.18947932,4505.67389322,652.03742912,485.716,0.232,0.189897,7,0,0,1,3,3,0,0,36264.6988091,0.9178507557
0.9731288781,0.9715954462,0.9905640919,0.9998430352,0.6342540448,0.609988307,0.9984558618,0.8926698093,0.4708480964,0.6448682185,0.9945259467,0.9231143413,0.6088826114,0.901327518,0.3743117705,0.1505064165,306.586502263,252.134018171,5440.09553093,0.12,51.7746241379,226.632922328,4509.53055535,652.03742912,319.22926,0.232,0.349897,3,0,0,1,1,1,0,0,36369.4178653,0.9381834172
0.9489121101,0.6162296002,0.997278197,0.9507690046,0.2860009539,0.0203514069,0.9117736384,0.8219659495,0.627660265,0.7013927852,0.9127515108,0.0089612677,0.8632788417,0.0403599799,0.1999506547,0.001931476,355.582368011,358.950353943,5226.27681765,0.2,24.7144092989,24.9028390296,4524.4221402,652.03742912,46.57926,0.232,0.189897,5,0,0,3,1,1,0,0,36335.5860541,0.9045624209
0.8640643719,0.9479300059,0.9484389269,0.9998642869,0.3479959923,0.0062841649,0.9775556875,0.9387242183,0.7551569831,0.8664982527,0.6098134096,0.0509999945,0.8506195595,0.3298820434,0.0332896326,0.7264613519,483.445476417,440.182432649,5530.02692288,0.12,32.9780690382,338.18947932,4506.7019454,652.03742912,485.716,0.232,0.189897,3,0,0,1,1,1,0,0,36318.511175,0.922733662
0.8835302306,0.8593355321,0.9998662178,0.9988333966,0.0678159809,0.4294936344,0.9820816104,0.9669828872,0.4248434765,0.5395457333,0.8572300203,0.9146701983,0.6301234899,0.2661594115,0.2674021847,0.0001634876,302.379608718,222.645557141,5372.39160647,0.2,52.0944294053,151.050061058,4517.00968689,652.03742912,217.00812,0.232,0.349897,5,2,0,1,1,1,0,0,36402.9180853,0.9371523081
0.9334147674,0.9773604417,0.7916740579,0.4314575864,0.4339223866,0.1464407707,0.8598573831,0.9978318441,0.2634008227,0.5317378476,0.8913996763,0.0384171159,0.4517785344,0.0732317084,0.0765111132,0.1692802917,324.643430775,293.810060306,5262.02253216,0.2,28.6932547594,55.2829711476,4525.80887713,652.03742912,90.17134,0.232,0.349897,5,0,0,1,3,1,0,0,39211.2843624,0.951757009
0.9321692503,0.8761025864,0.9770669709,0.999704816,0.7430473565,0.0019981063,0.9775345889,0.8451015876,0.7551569831,0.8098547213,0.615405904,0.0215103815,0.8506195595,0.3109810203,0.4076877481,0.0093943168,434.916790441,395.290443034,5382.96600464,0.2,24.9591278764,193.347212201,4512.42223545,652.03742912,274.1529,0.232,0.189897,5,0,0,3,1,1,0,0,36351.5417173,0.9031962899
0.9552552265,0.9655242196,0.9764926128,0.1052807502,0.2597282777,0.0095621755,0.8871168924,0.8666886774,0.1350538813,0.6459370424,0.8483076609,0.0561640534,0.8882528613,0.1313687619,0.1919486331,0.1729465036,325.940786031,345.744474982,5247.56903864,0.28,31.7104017647,33.857764248,4529.68344351,652.03742912,59.2515,0.232,0.144897,7,0,0,3,3,1,0,0,39309.1331592,0.9367781738
0.855050386,0.8998813247,0.7511759633,0.9668123849,0.1020912506,0.5531790294,0.8549457811,0.9996506885,0.0018129994,0.4886612426,0.5787449673,0.6271577387,0.7663066859,0.2108605426,0.3330020091,0.0017708976,302.799518942,231.54764183,5396.77895935,0.36,51.6881655848,179.827008463,4512.86635618,652.03742912,255.88668,0.232,0.349897,9,0,0,1,5,3,0,0,36425.075516,0.9383651239
0.9773012118,0.6000386291,0.9783289862,0.5488052708,0.8101682388,0.0021916848,0.888963323,0.995219197,0.3646208389,0.8217655354,0.0632428396,0.4026837773,0.7532770809,0.3516879444,0.2419238786,0.0673624071,317.88396284,323.502327028,5379.5813678,0.36,45.4144723364,157.401937409,4524.36752893,652.03742912,222.37866,0.232,0.144897,9,0,0,1,7,1,0,0,39270.4772851,0.9483573326
0.9710802921,0.8079009112,0.8516638433,0.7938581651,0.1313636946,0.0007445453,0.8931452365,0.9704842767,0.3991294727,0.9462288527,0.2632035033,2.34402294163e-05,0.030857504,0.1532335558,0.1198679493,0.1024943046,343.465453346,333.932665844,5190.89614668,0.12,23.9914307326,1.2114728472,4513.53581398,652.03742912,14.57148,0.232,0.144897,3,0,0,1,1,1,0,0,39060.8732698,0.8597896666
0.9865353599,0.9135777398,0.9749725434,0.9984957042,0.0072864187,0.0340637722,0.8679853722,0.9992616646,0.2094697488,0.6380147447,0.49260137,0.0022346637,0.9573094335,0.1837402052,0.4194588286,0.1601732088,423.034062578,395.839524658,5389.37810386,0.12,25.9014418574,196.572214927,4514.74701796,652.03742912,278.50998,0.232,0.349897,3,0,0,1,1,1,0,0,36345.1517474,0.9227787263
0.7148334246,0.9209210465,0.9853083462,0.9996468761,0.0679245882,0.4344801966,0.9935841214,0.9669828872,0.3725343555,0.5395457333,0.725749069,0.8849711686,0.5599285103,0.1618828998,0.256339448,0.0229151292,304.014003895,218.525661674,5367.83801491,0.28,52.0824717381,146.088518402,4517.34959565,652.03742912,210.30492,0.232,0.349897,7,2,0,1,1,3,0,0,36422.9422675,0.9360612887
0.8831422988,0.8766678949,0.9670573439,0.9977304117,0.8608936031,0.005023429,0.7804195833,0.9370488269,0.6763612679,0.9463944194,0.7581710067,0.0339066318,0.9929141706,0.1644963538,0.5195960362,0.0581642694,420.209308369,401.745278468,5406.81427733,0.2,30.0666992707,209.720302966,4514.78984597,652.03742912,296.27346,0.232,0.189897,5,0,0,1,3,1,0,0,36330.9449747,0.9163749557
0.9289584465,0.8556212257,0.9924750995,0.9773511627,0.2484737697,0.034969738,0.6691895852,0.8865768661,0.2692294232,0.5270276573,0.1648813885,0.0001095352,0.6150897017,0.1655038193,0.0717929045,0.2183198617,342.051685625,368.477787099,5264.72517046,0.2,25.8392580554,62.4802012968,4524.16828199,652.03742912,100.23412,0.232,0.349897,5,0,0,1,3,1,0,0,36252.1744488,0.9242698424
0.8739718474,0.5551768191,0.9484389269,0.9657622097,0.3431514834,0.0516073793,0.9775556875,0.9498910932,0.7062231759,0.8732839121,0.6098134096,0.0505388697,0.9237930845,0.4921741847,0.0332896326,0.7512274205,455.525493442,435.863634664,5532.5454214,0.12,33.9225903101,338.18947932,4508.27592265,652.03742912,485.716,0.232,0.349897,3,0,0,1,1,1,0,0,36474.5674124,0.9437177323
0.906030541,0.8998813247,0.9223373788,0.9928910073,0.1989397519,0.6209666928,0.9259391325,0.999993407,0.0829380349,0.4365508908,0.5380651735,0.6271577387,0.6067767426,0.0455891391,0.0940242456,0.001776519,303.131093887,138.661307077,5252.83043164,0.12,51.7641405514,25.2749547288,4523.63390724,652.03742912,47.082,0.232,0.349897,3,0,0,1,1,1,0,0,36369.4358207,0.9382035583
0.8882010475,0.9912185438,0.8964034399,0.0194357124,0.2597282777,0.0095621755,0.7574510503,0.3600593412,0.1350538813,0.942116231,0.8177493442,1.46992612647e-06,0.0183866081,0.1313687619,0.131291741,0.1729465036,335.458389697,339.64410751,5194.9808096,0.68,23.1105488332,17.082288048,4502.0705436,652.03742912,36.7612,0.0,0.135172,17,0,0,13,3,1,0,0,37549.2875336,0.8303244664
0.9696471382,0.9655025704,0.7174598265,0.9996425342,0.847853145,0.6744867183,0.8966800907,0.9519553774,0.0367474454,0.5227643966,0.4388886233,0.9659456986,0.9902346261,0.0696611376,0.0996752787,0.0248510787,303.089209058,143.795698664,5259.8612072,0.12,51.773550951,32.8413072792,4523.08891985,652.03742912,57.30438,0.232,0.349897,3,0,0,1,1,1,0,0,36369.5695766,0.9381868738
0.8956712662,0.9752888705,0.9384722718,0.9998118546,0.4964040122,0.0123493794,0.9123561665,0.8483448108,0.0653424745,0.940762114,0.7253320443,0.0390331458,0.9338485112,0.4607534933,0.7055964061,0.2424941157,436.510132055,416.167359443,5445.49303448,0.2,31.15528146,249.669499187,4512.43082471,652.03742912,353.40228,0.232,0.189897,5,0,0,3,1,1,0,0,36320.6473996,0.9186602415
0.9816254454,0.7430966249,0.9279972356,0.9987505249,0.1802670853,0.0502132895,0.8881357363,0.7142535756,0.1304704841,0.5809229458,0.1994547298,0.0480512978,0.6973758308,0.4978883596,0.6150944648,0.3784645895,443.279955781,427.186879771,5511.21410887,0.2,33.6746538097,315.741828856,4509.56019709,652.03742912,452.16276,0.232,0.349897,5,0,0,3,1,1,0,0,36360.9723641,0.9423176552
0.9030103102,0.8998813247,0.6583759837,0.998284947,0.2450680272,0.5531790294,0.9990613915,0.9999900198,0.0655346695,0.4875062467,0.6559169506,0.7034430024,0.709025327,0.1394511746,0.0896776845,0.0017708976,303.024706823,152.874288699,5275.24740671,0.12,51.7735512308,49.1843495136,4522.13207685,652.03742912,75.45888,0.232,0.349897,3,0,0,1,1,1,0,0,36369.4400069,0.9381869049
0.8214734353,0.5368592809,0.9934189744,0.8659571095,0.8337857287,0.0377449378,0.9824098599,0.8786513263,0.4647844334,0.8205745846,0.4831665965,0.0078540551,0.5472355323,0.2060859237,0.1557879802,0.0595124716,327.400620744,347.485516664,5229.34986376,0.2,25.3649009652,23.8099049328,4527.93762874,652.03742912,42.42168,0.232,0.349897,5,0,0,1,1,3,0,0,37781.5552563,0.9297562326
0.6265013925,0.8635640748,0.9978396131,0.9967736339,0.8881182107,0.0501629735,0.755140448,0.8945356384,0.7562143795,0.7933989917,0.3231364145,0.0615327999,0.9954673482,0.1422247328,0.074340666,0.5599387475,440.032323108,432.195322112,5522.96976831,0.2,35.0834428928,326.194095738,4509.45480055,652.03742912,468.9447,0.232,0.349897,5,0,0,1,3,1,0,0,36195.8791173,0.9427603806
0.6684473037,0.8635640748,0.9978396131,0.9967736339,0.8672507734,0.0028086806,0.780018319,0.9587749076,0.7584653743,0.8086996811,0.3231364145,0.0615327999,0.995789614,0.1422247328,0.1134139467,0.5706303878,471.022838047,437.773626309,5525.83067094,0.28,34.0300211107,331.730426622,4507.75279409,652.03742912,476.6853,0.232,0.189897,7,0,0,1,3,3,0,0,36247.8410288,0.9240315425
0.7241213137,0.9843541631,0.9585940368,0.3751323984,0.633033533,0.0101720968,0.9960918802,0.9197108605,0.1704265381,0.6432651987,0.7270483715,0.83020569,0.9644385694,0.697419405,0.0010796132,0.1626817738,318.324547911,313.67120402,5356.40501435,0.2,46.495875058,130.709027971,4526.9626822,652.03742912,177.03896,0.232,0.144897,5,0,0,1,1,3,0,0,38736.7273688,0.948264079
0.8173585134,0.8212510396,0.9957785509,0.9733230241,0.129159359,0.4252867706,0.9995117374,0.9900574244,0.0370566051,0.8568653033,0.5658341467,0.8881992955,0.5418913485,0.1181112126,0.092636654,0.0796025566,305.086064934,148.108358689,5268.54993663,0.2,51.6341968111,41.8708107048,4522.8075,652.03742912,68.18644,0.232,0.349897,5,0,0,1,1,3,0,0,36482.1718334,0.9384097072
0.8110663257,0.6438614349,0.9143276702,0.9870460073,0.9005282896,0.0027180708,0.7046196693,0.9083128012,0.1667903647,0.604048598,0.8956211115,0.0004464356,0.5894227249,0.1606459943,0.083948819,0.2079644882,358.654608983,366.628046763,5242.24119007,0.28,24.8502578206,41.995777026,4523.0777261,652.03742912,71.5939,0.232,0.189897,7,0,0,1,3,3,0,0,36353.351271,0.9034722697
0.9420352036,0.8398594663,0.9257550263,0.9987698707,0.7172721596,0.0582360134,0.9346304152,0.9230054578,0.1540435203,0.884269954,0.8740104896,0.1566928837,0.9828281725,0.1666810836,0.3030363528,0.9378033874,382.795298235,425.422274659,5542.1070757,0.12,42.722901367,338.18947932,4509.03726589,652.03742912,485.716,0.232,0.349897,3,0,0,1,1,1,0,0,36345.8532161,0.9456630831
0.8337622092,0.8771820567,0.9976470759,0.9972945437,0.2675520982,0.0205532507,0.8856042511,0.6229268173,0.2997171259,0.8674479343,0.6468064947,0.0366822891,0.7973959207,0.3036764712,0.5803882043,0.3169260518,475.544115235,423.076583529,5490.7756188,0.12,30.7086537313,299.949815995,4507.95971996,652.03742912,428.55792,0.232,0.189897,3,0,0,1,1,1,0,0,36329.7417721,0.9172138306
0.9590395635,0.9497412617,0.8567918818,0.9588463391,0.9752793088,0.0007445453,0.9985815849,0.9106411959,0.4128601969,0.9462288527,0.2632035033,2.34402294163e-05,0.0054488216,0.1538971745,0.0988696343,0.0995955255,354.095364335,343.885086896,5184.22907822,0.16,26.9079825233,1.2114728472,4503.91219373,652.03742912,14.57148,0.0,0.202173,4,0,0,1,1,1,1,0,37075.2351168,0.827169004
0.7936112432,0.9619935755,0.9961529095,0.9981802181,0.148542503,0.3398199945,0.5399970796,0.9275390346,0.0222313534,0.3519627577,0.3709018694,0.8242077119,0.9902346261,0.0607244724,0.0532157211,0.3457797431,311.221817042,284.307015953,5480.66586361,0.2,51.2091747249,270.092609447,4507.12665032,652.03742912,390.50662,0.232,0.349897,5,0,0,1,1,3,0,0,36535.1623068,0.9410224529
0.750965662,0.8693367403,0.9877458276,0.959489769,0.0885226905,0.6684953709,0.9290086382,0.9882225646,0.1833433077,0.698943334,0.50172514,0.6218743746,0.3888900336,0.2359894621,0.0181077832,0.0068297044,304.379391595,168.505815746,5299.95812583,0.2,51.6304131127,75.3524606352,4520.73782296,652.03742912,105.94248,0.232,0.349897,5,0,0,1,1,3,0,0,36403.3836003,0.9377459085
0.788711455,0.8284624854,0.9780555999,0.9999861333,0.2118137802,0.0001619203,0.9735704828,0.985502417,0.0160250994,0.4631991418,0.125318773,0.0071255486,0.6429066171,0.5745658021,0.8241735277,0.5413327686,530.547151202,434.968499873,5509.73416127,0.2,24.9429004275,330.263219992,4502.29061173,652.03742912,473.86836,0.232,0.189897,5,0,0,1,1,3,0,0,36334.9292736,0.9027917015
0.8783674129,0.9778185487,0.9348123054,0.9929219821,0.4964040122,0.0123493794,0.9407743499,0.741370541,0.0653424745,0.9083348925,0.8044144535,0.0387001474,0.9338485112,0.4427618492,0.0144319749,0.0821740805,360.234377963,373.734175369,5312.12490908,0.2,31.0316234839,105.850631158,4523.00522532,652.03742912,143.52828,0.232,0.189897,5,0,0,3,1,1,0,0,36294.7980706,0.9184573434
0.6684473037,0.8635640748,0.9487907777,0.998391052,0.8672507734,0.0572571344,0.9183242686,0.9239170075,0.7584653743,0.8733943806,0.3082131753,0.1174079729,0.995789614,0.4874717026,0.1134139467,0.5768728329,402.949065963,432.2838067,5537.9342779,0.2,40.3007792236,336.159491329,4509.23657823,652.03742912,482.87778,0.232,0.349897,5,0,0,1,1,3,0,0,36215.6194695,0.9449973008
0.9250804111,0.8934793991,0.9485821324,0.9988135756,0.2350358877,0.0120505505,0.9230393795,0.9917779864,0.3050064316,0.7758256832,0.4470257171,0.009173464,0.7756735824,0.1256376664,0.6235631435,0.2842160125,498.620804704,420.116498289,5470.1923802,0.12,24.9625461807,287.546127733,4505.52627716,652.03742912,410.01772,0.232,0.189897,3,0,0,1,1,1,0,0,36319.8001926,0.9032683956
0.928430635,0.8443403797,0.9216686154,0.9983507887,0.240576929,0.0006336361,0.993637559,0.9508022659,0.2484380276,0.5646812297,0.9733436036,0.0654753656,0.8714462663,0.1552432407,0.9437643782,0.0951494577,395.901771135,408.787371868,5430.23554323,0.12,34.5282296613,227.705895094,4515.84398936,652.03742912,320.57256,0.232,0.189897,3,0,0,1,1,1,0,0,36303.5919475,0.9253967601
0.982410241,0.9475891249,0.9979833548,0.9944670273,0.7172721596,0.0300573417,0.9925935119,0.981701674,0.5134779236,0.9918086829,0.5719459522,0.0906647273,0.8345852461,0.31448783,0.499109751,0.6603916104,448.190248286,436.877948864,5536.95796718,0.12,37.514162366,338.18947932,4509.09689637,652.03742912,485.716,0.232,0.189897,3,0,0,1,1,1,0,0,36339.3728702,0.9352584814
